기간,공장,공정코드,기계코드,총_생산수량,총_양품수량,전체_수율(%),운영일수,이론상_총_생산량,가동률(%)
2024-01-03,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-6호기,21165.0,21130.0,99.83,1,30000.0,70.55
2024-01-03,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-7호기,53131.0,53040.0,99.83,1,120000.0,44.28
2024-01-03,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-8호기,76921.0,76785.0,99.82,1,120000.0,64.1
2024-01-03,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-9호기,57634.0,57575.0,99.9,1,120000.0,48.03
2024-01-03,C관(2공장),[55] 접착/ 멸균,검사27호기,7035.0,6980.0,99.22,1,0.0,0.0
2024-01-03,C관(2공장),[55] 접착/ 멸균,검사32호기,12075.0,11065.0,91.64,1,0.0,0.0
2024-01-03,C관(2공장),[55] 접착/ 멸균,검사33호기,9155.0,8310.0,90.77,1,66462.0,13.77
2024-01-03,C관(2공장),[55] 접착/ 멸균,검사34호기,36261.0,33140.0,91.39,1,78546.0,46.17
2024-01-03,C관(2공장),[55] 접착/ 멸균,검사35호기,52005.0,47690.0,91.7,1,78546.0,66.21
2024-01-03,C관(2공장),[55] 접착/ 멸균,검사36호기,41990.0,38055.0,90.63,1,78546.0,53.46
2024-01-03,C관(2공장),[55] 접착/ 멸균,검사37호기,51950.0,48490.0,93.34,1,78546.0,66.14
2024-01-03,C관(2공장),[55] 접착/ 멸균,검사38호기,62560.0,54925.0,87.8,1,78546.0,79.65
2024-01-03,C관(2공장),[55] 접착/ 멸균,검사39호기,56815.0,51405.0,90.48,1,78546.0,72.33
2024-01-03,C관(2공장),[55] 접착/ 멸균,검사40호기,45195.0,39135.0,86.59,1,78546.0,57.54
2024-01-03,C관(2공장),[55] 접착/ 멸균,검사41호기,35010.0,33708.0,96.28,1,78546.0,44.57
2024-01-03,C관(2공장),[55] 접착/ 멸균,검사42호기,60744.0,56850.0,93.59,1,78546.0,77.34
2024-01-03,C관(2공장),[55] 접착/ 멸균,검사43호기,58105.0,53710.0,92.44,1,78546.0,73.98
2024-01-03,C관(2공장),[55] 접착/ 멸균,검사44호기,51230.0,45795.0,89.39,1,78546.0,65.22
2024-01-03,C관(2공장),[55] 접착/ 멸균,검사45호기,48610.0,42460.0,87.35,1,78546.0,61.89
2024-01-03,C관(2공장),[55] 접착/ 멸균,검사46호기,56540.0,51240.0,90.63,1,78546.0,71.98
2024-01-03,C관(2공장),[55] 접착/ 멸균,검사47호기,35560.0,30875.0,86.83,1,78546.0,45.27
2024-01-03,C관(2공장),[55] 접착/ 멸균,검사48호기,55100.0,50315.0,91.32,1,78546.0,70.15
2024-01-03,C관(2공장),[80] 누수/규격검사,누수/규격검사(2공장),685565.0,678533.0,98.97,1,720000.0,95.22
2024-01-03,S관(3공장),[10] 사출조립,A형 인라인3호기,22176.0,22176.0,100.0,1,43200.0,51.33
2024-01-03,S관(3공장),[10] 사출조립,A형 인라인5호기,21576.0,21576.0,100.0,1,43200.0,49.94
2024-01-03,S관(3공장),[10] 사출조립,B형 조립중합1호기,80456.0,59067.0,73.42,1,76800.0,104.76
2024-01-03,S관(3공장),[10] 사출조립,B형 조립중합3호기,57304.0,38336.0,66.9,1,76800.0,74.61
2024-01-03,S관(3공장),[10] 사출조립,B형 조립중합4호기,52880.0,25000.0,47.28,1,76800.0,68.85
2024-01-03,S관(3공장),[10] 사출조립,B형 조립중합5호기,47800.0,41282.0,86.36,1,76800.0,62.24
2024-01-03,S관(3공장),[10] 사출조립,B형 조립중합6호기,49568.0,32780.0,66.13,1,76800.0,64.54
2024-01-03,S관(3공장),[20] 분리,A형 인라인3호기,22176.0,20000.0,90.19,1,43200.0,51.33
2024-01-03,S관(3공장),[20] 분리,A형 인라인5호기,21576.0,20000.0,92.7,1,43200.0,49.94
2024-01-03,S관(3공장),[20] 분리,B형 분리수화접착2호기,31695.0,24255.0,76.53,1,53170.0,59.61
2024-01-03,S관(3공장),[20] 분리,B형 분리수화접착4호기,11805.0,6742.0,57.11,1,53170.0,22.2
2024-01-03,S관(3공장),[20] 분리,B형 분리수화접착5호기,10652.0,9901.0,92.95,1,53170.0,20.03
2024-01-03,S관(3공장),[20] 분리,B형 분리수화접착7호기,9920.0,8435.0,85.03,1,53170.0,18.66
2024-01-03,S관(3공장),[20] 분리,CAM분리1호기,29006.0,21162.0,72.96,1,39273.0,73.86
2024-01-03,S관(3공장),[20] 분리,CAM분리2호기,29372.0,22984.0,78.25,1,39273.0,74.79
2024-01-03,S관(3공장),[20] 분리,CAM분리3호기,25352.0,19093.0,75.31,1,39273.0,64.55
2024-01-03,S관(3공장),[20] 분리,CAM분리4호기,37214.0,29937.0,80.45,1,39273.0,94.76
2024-01-03,S관(3공장),[20] 분리,CAM분리5호기,28085.0,16539.0,58.89,1,0.0,0.0
2024-01-03,S관(3공장),[20] 분리,CAM분리6호기,25947.0,20747.0,79.96,1,0.0,0.0
2024-01-03,S관(3공장),[45] 하이드레이션/전면검사,B형 분리수화접착3호기,13981.0,13925.0,99.6,1,60000.0,23.3
2024-01-03,S관(3공장),[45] 하이드레이션/전면검사,B형 분리수화접착4호기,21457.0,21365.0,99.57,1,60000.0,35.76
2024-01-03,S관(3공장),[45] 하이드레이션/전면검사,B형 분리수화접착5호기,21798.0,21720.0,99.64,1,60000.0,36.33
2024-01-03,S관(3공장),[45] 하이드레이션/전면검사,B형 분리수화접착6호기,16785.0,16695.0,99.46,1,60000.0,27.98
2024-01-03,S관(3공장),[45] 하이드레이션/전면검사,B형 분리수화접착7호기,20271.0,20205.0,99.67,1,0.0,0.0
2024-01-03,S관(3공장),[45] 하이드레이션/전면검사,S관 실리콘 자동수화기,46235.0,45715.0,98.88,1,240000.0,19.26
2024-01-03,S관(3공장),[55] 접착/ 멸균,A형 인라인1호기,5925.0,5480.0,92.49,1,54000.0,10.97
2024-01-03,S관(3공장),[55] 접착/ 멸균,A형 인라인2호기,26245.0,23561.0,89.77,1,54000.0,48.6
2024-01-03,S관(3공장),[55] 접착/ 멸균,A형 인라인3호기,8260.0,7688.0,93.08,1,54000.0,15.3
2024-01-03,S관(3공장),[55] 접착/ 멸균,A형 인라인4호기,12695.0,11685.0,92.04,1,54000.0,23.51
2024-01-03,S관(3공장),[55] 접착/ 멸균,A형 인라인5호기,29220.0,25399.0,86.92,1,54000.0,54.11
2024-01-03,S관(3공장),[55] 접착/ 멸균,A형 인라인6호기,19870.0,17680.0,88.98,1,54000.0,36.8
2024-01-03,S관(3공장),[55] 접착/ 멸균,B형 분리수화접착1호기,19255.0,18035.0,93.66,1,0.0,0.0
2024-01-03,S관(3공장),[55] 접착/ 멸균,B형 분리수화접착2호기,10845.0,9939.0,91.65,1,0.0,0.0
2024-01-03,S관(3공장),[80] 누수/규격검사,누수/규격검사(3공장),126115.0,121618.0,96.43,1,100645.0,125.31
2024-01-04,A관(1공장),[10] 사출조립,조립1호기,22720.0,22080.0,97.18,1,43200.0,52.59
2024-01-04,A관(1공장),[10] 사출조립,조립2호기,4830.0,3000.0,62.11,1,43200.0,11.18
2024-01-04,A관(1공장),[10] 사출조립,조립31호기,54400.0,54400.0,100.0,1,86400.0,62.96
2024-01-04,A관(1공장),[10] 사출조립,조립32호기,39950.0,31770.0,79.52,1,86400.0,46.24
2024-01-04,A관(1공장),[10] 사출조립,조립33호기,39780.0,36470.0,91.68,1,0.0,0.0
2024-01-04,A관(1공장),[10] 사출조립,조립3호기,9120.0,8570.0,93.97,1,43200.0,21.11
2024-01-04,A관(1공장),[10] 사출조립,조립5호기,12970.0,12370.0,95.37,1,43200.0,30.02
2024-01-04,A관(1공장),[10] 사출조립,조립8호기,38280.0,38280.0,100.0,1,43200.0,88.61
2024-01-04,A관(1공장),[20] 분리,분리10호기,13370.0,8854.0,66.22,1,17280.0,77.37
2024-01-04,A관(1공장),[20] 분리,분리11호기,12570.0,7737.0,61.55,1,17280.0,72.74
2024-01-04,A관(1공장),[20] 분리,분리3호기,16540.0,10990.0,66.44,1,17280.0,95.72
2024-01-04,A관(1공장),[20] 분리,분리41호기(초음파),33930.0,24862.0,73.27,1,62837.0,54.0
2024-01-04,A관(1공장),[20] 분리,분리4호기,12010.0,8360.0,69.61,1,17280.0,69.5
2024-01-04,A관(1공장),[20] 분리,분리5호기,12220.0,8599.0,70.37,1,17280.0,70.72
2024-01-04,A관(1공장),[45] 하이드레이션/전면검사,1공장 실리콘수화기,43379.0,43379.0,100.0,1,0.0,0.0
2024-01-04,A관(1공장),[45] 하이드레이션/전면검사,워터배스1-2호기,7054.0,6977.0,98.91,1,30000.0,23.51
2024-01-04,A관(1공장),[45] 하이드레이션/전면검사,워터배스1-3호기,15776.0,15750.0,99.84,1,30000.0,52.59
2024-01-04,A관(1공장),[45] 하이드레이션/전면검사,워터배스1-5호기,26099.0,26096.0,99.99,1,150000.0,17.4
2024-01-04,A관(1공장),[45] 하이드레이션/전면검사,워터배스1-6호기,875.0,875.0,100.0,1,150000.0,0.58
2024-01-04,A관(1공장),[55] 접착/ 멸균,검사11호기,12345.0,11545.0,93.52,1,13293.0,92.87
2024-01-04,A관(1공장),[55] 접착/ 멸균,검사15호기,418.0,418.0,100.0,1,13293.0,3.14
2024-01-04,A관(1공장),[55] 접착/ 멸균,검사16호기,577.0,577.0,100.0,1,13293.0,4.34
2024-01-04,A관(1공장),[55] 접착/ 멸균,검사17호기,4074.0,3623.0,88.93,1,13293.0,30.65
2024-01-04,A관(1공장),[55] 접착/ 멸균,검사18호기,11195.0,10874.0,97.13,1,13293.0,84.22
2024-01-04,A관(1공장),[55] 접착/ 멸균,검사19호기,7175.0,7002.0,97.59,1,13293.0,53.98
2024-01-04,A관(1공장),[55] 접착/ 멸균,검사20호기,5150.0,4894.0,95.03,1,13293.0,38.74
2024-01-04,A관(1공장),[55] 접착/ 멸균,검사22호기,5915.0,5344.0,90.35,1,13293.0,44.5
2024-01-04,A관(1공장),[55] 접착/ 멸균,검사23호기,13820.0,12894.0,93.3,1,13293.0,103.96
2024-01-04,A관(1공장),[55] 접착/ 멸균,검사7호기,13760.0,12861.0,93.47,1,13293.0,103.51
2024-01-04,A관(1공장),[55] 접착/ 멸균,검사8호기,6730.0,6610.0,98.22,1,13293.0,50.63
2024-01-04,A관(1공장),[80] 누수/규격검사,누수/규격검사(1공장),73165.0,72484.0,99.07,1,112902.0,64.8
2024-01-04,C관(2공장),[10] 사출조립,조립10호기,31986.0,20226.0,63.23,1,43200.0,74.04
2024-01-04,C관(2공장),[10] 사출조립,조립11호기,26205.0,21006.0,80.16,1,43200.0,60.66
2024-01-04,C관(2공장),[10] 사출조립,조립13호기,41674.0,37701.0,90.47,1,0.0,0.0
2024-01-04,C관(2공장),[10] 사출조립,조립14호기,46670.0,38966.0,83.49,1,43200.0,108.03
2024-01-04,C관(2공장),[10] 사출조립,조립16호기,34109.0,24818.0,72.76,1,43200.0,78.96
2024-01-04,C관(2공장),[10] 사출조립,조립17호기,26388.0,25628.0,97.12,1,43200.0,61.08
2024-01-04,C관(2공장),[10] 사출조립,조립20호기,22471.0,20400.0,90.78,1,43200.0,52.02
2024-01-04,C관(2공장),[10] 사출조립,조립22호기,50664.0,38326.0,75.65,1,43200.0,117.28
2024-01-04,C관(2공장),[10] 사출조립,조립23호기,27124.0,20760.0,76.54,1,43200.0,62.79
2024-01-04,C관(2공장),[10] 사출조립,조립24호기,26944.0,21317.0,79.12,1,43200.0,62.37
2024-01-04,C관(2공장),[10] 사출조립,조립25호기,22547.0,15561.0,69.02,1,43200.0,52.19
2024-01-04,C관(2공장),[10] 사출조립,조립27호기,32979.0,28115.0,85.25,1,43200.0,76.34
2024-01-04,C관(2공장),[10] 사출조립,조립40호기,53317.0,42433.0,79.59,1,43200.0,123.42
2024-01-04,C관(2공장),[10] 사출조립,조립41호기,61823.0,57373.0,92.8,1,43200.0,143.11
2024-01-04,C관(2공장),[10] 사출조립,조립42호기,30362.0,28761.0,94.73,1,43200.0,70.28
2024-01-04,C관(2공장),[10] 사출조립,조립45호기,21223.0,17984.0,84.74,1,43200.0,49.13
2024-01-04,C관(2공장),[10] 사출조립,조립46호기,46161.0,38539.0,83.49,1,43200.0,106.85
2024-01-04,C관(2공장),[10] 사출조립,조립48호기,23229.0,18295.0,78.76,1,43200.0,53.77
2024-01-04,C관(2공장),[10] 사출조립,조립49호기,31582.0,22055.0,69.83,1,43200.0,73.11
2024-01-04,C관(2공장),[10] 사출조립,조립50호기,29629.0,25091.0,84.68,1,43200.0,68.59
2024-01-04,C관(2공장),[10] 사출조립,조립51호기,38923.0,33725.0,86.65,1,43200.0,90.1
2024-01-04,C관(2공장),[10] 사출조립,조립52호기,32221.0,28715.0,89.12,1,43200.0,74.59
2024-01-04,C관(2공장),[10] 사출조립,조립53호기,61403.0,45983.0,74.89,1,43200.0,142.14
2024-01-04,C관(2공장),[10] 사출조립,조립54호기,30494.0,25570.0,83.85,1,43200.0,70.59
2024-01-04,C관(2공장),[10] 사출조립,조립55호기,23395.0,9107.0,38.93,1,43200.0,54.16
2024-01-04,C관(2공장),[10] 사출조립,조립56호기,26089.0,21799.0,83.56,1,43200.0,60.39
2024-01-04,C관(2공장),[10] 사출조립,조립57호기,57905.0,51652.0,89.2,1,43200.0,134.04
2024-01-04,C관(2공장),[10] 사출조립,조립58호기,30217.0,23744.0,78.58,1,43200.0,69.95
2024-01-04,C관(2공장),[10] 사출조립,조립59호기,48092.0,43607.0,90.67,1,43200.0,111.32
2024-01-04,C관(2공장),[20] 분리,분리16호기,47873.0,40533.0,84.67,1,61715.0,77.57
2024-01-04,C관(2공장),[20] 분리,분리17호기,46433.0,40283.0,86.76,1,61715.0,75.24
2024-01-04,C관(2공장),[20] 분리,분리18호기,43070.0,36235.0,84.13,1,61715.0,69.79
2024-01-04,C관(2공장),[20] 분리,분리19호기,48468.0,42024.0,86.7,1,61715.0,78.54
2024-01-04,C관(2공장),[20] 분리,분리20호기,47774.0,40291.0,84.34,1,61715.0,77.41
2024-01-04,C관(2공장),[20] 분리,분리21호기,48034.0,40718.0,84.77,1,61715.0,77.83
2024-01-04,C관(2공장),[20] 분리,분리22호기,50681.0,42032.0,82.93,1,61715.0,82.12
2024-01-04,C관(2공장),[20] 분리,분리23호기,46758.0,37985.0,81.24,1,61715.0,75.76
2024-01-04,C관(2공장),[20] 분리,분리24호기,46748.0,39519.0,84.54,1,61715.0,75.75
2024-01-04,C관(2공장),[20] 분리,분리25호기,45467.0,36596.0,80.49,1,61715.0,73.67
2024-01-04,C관(2공장),[20] 분리,분리26호기,54044.0,42087.0,77.88,1,54000.0,100.08
2024-01-04,C관(2공장),[20] 분리,분리27호기,52461.0,42926.0,81.82,1,54000.0,97.15
2024-01-04,C관(2공장),[20] 분리,분리28호기,43284.0,35816.0,82.75,1,54000.0,80.16
2024-01-04,C관(2공장),[20] 분리,분리29호기,50025.0,40710.0,81.38,1,54000.0,92.64
2024-01-04,C관(2공장),[20] 분리,분리30호기,49203.0,38684.0,78.62,1,54000.0,91.12
2024-01-04,C관(2공장),[20] 분리,분리31호기,53383.0,42564.0,79.73,1,54000.0,98.86
2024-01-04,C관(2공장),[20] 분리,분리32호기,44363.0,35138.0,79.21,1,54000.0,82.15
2024-01-04,C관(2공장),[20] 분리,분리33호기,52996.0,45582.0,86.01,1,54000.0,98.14
2024-01-04,C관(2공장),[20] 분리,분리34호기,49353.0,43004.0,87.14,1,54000.0,91.39
2024-01-04,C관(2공장),[20] 분리,분리35호기,49480.0,39296.0,79.42,1,54000.0,91.63
2024-01-04,C관(2공장),[20] 분리,분리36호기,33283.0,25819.0,77.57,1,54000.0,61.64
2024-01-04,C관(2공장),[20] 분리,분리37호기,46808.0,36053.0,77.02,1,54000.0,86.68
2024-01-04,C관(2공장),[20] 분리,분리43호기,40837.0,31202.0,76.41,1,54000.0,75.62
2024-01-04,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-10호기,77565.0,77435.0,99.83,1,120000.0,64.64
2024-01-04,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-11호기,105821.0,105647.0,99.84,1,150000.0,70.55
2024-01-04,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-12호기,79255.0,78590.0,99.16,1,150000.0,52.84
2024-01-04,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-13호기,69452.0,69295.0,99.77,1,150000.0,46.3
2024-01-04,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-14호기,48397.0,48310.0,99.82,1,150000.0,32.26
2024-01-04,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-1호기,69340.0,69178.0,99.77,1,120000.0,57.78
2024-01-04,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-2호기,59701.0,57442.0,96.22,1,120000.0,49.75
2024-01-04,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-3호기,79721.0,79595.0,99.84,1,120000.0,66.43
2024-01-04,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-4호기,80411.0,78384.0,97.48,1,120000.0,67.01
2024-01-04,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-5호기,97550.0,97345.0,99.79,1,120000.0,81.29
2024-01-04,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-6호기,20432.0,20420.0,99.94,1,30000.0,68.11
2024-01-04,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-7호기,55808.0,55670.0,99.75,1,120000.0,46.51
2024-01-04,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-8호기,78019.0,77860.0,99.8,1,120000.0,65.02
2024-01-04,C관(2공장),[45] 하이드레이션/전면검사,워터배스2-9호기,78568.0,78440.0,99.84,1,120000.0,65.47
2024-01-04,C관(2공장),[55] 접착/ 멸균,검사27호기,3325.0,3310.0,99.55,1,0.0,0.0
2024-01-04,C관(2공장),[55] 접착/ 멸균,검사30호기,29120.0,25755.0,88.44,1,66462.0,43.81
2024-01-04,C관(2공장),[55] 접착/ 멸균,검사31호기,25330.0,21970.0,86.74,1,0.0,0.0
2024-01-04,C관(2공장),[55] 접착/ 멸균,검사32호기,43450.0,40550.0,93.33,1,0.0,0.0
2024-01-04,C관(2공장),[55] 접착/ 멸균,검사33호기,40810.0,36260.0,88.85,1,66462.0,61.4
2024-01-04,C관(2공장),[55] 접착/ 멸균,검사34호기,39135.0,35520.0,90.76,1,78546.0,49.82
2024-01-04,C관(2공장),[55] 접착/ 멸균,검사35호기,58680.0,53080.0,90.46,1,78546.0,74.71
2024-01-04,C관(2공장),[55] 접착/ 멸균,검사36호기,45585.0,40780.0,89.46,1,78546.0,58.04
2024-01-04,C관(2공장),[55] 접착/ 멸균,검사37호기,60995.0,56835.0,93.18,1,78546.0,77.66
2024-01-04,C관(2공장),[55] 접착/ 멸균,검사38호기,67175.0,61845.0,92.07,1,78546.0,85.52
2024-01-04,C관(2공장),[55] 접착/ 멸균,검사39호기,57920.0,53630.0,92.59,1,78546.0,73.74
2024-01-04,C관(2공장),[55] 접착/ 멸균,검사40호기,55450.0,49210.0,88.75,1,78546.0,70.6
2024-01-04,C관(2공장),[55] 접착/ 멸균,검사41호기,38469.0,33939.0,88.22,1,78546.0,48.98
2024-01-04,C관(2공장),[55] 접착/ 멸균,검사42호기,67235.0,59225.0,88.09,1,78546.0,85.6
2024-01-04,C관(2공장),[55] 접착/ 멸균,검사43호기,64820.0,60320.0,93.06,1,78546.0,82.52
2024-01-04,C관(2공장),[55] 접착/ 멸균,검사44호기,56175.0,52260.0,93.03,1,78546.0,71.52
2024-01-04,C관(2공장),[55] 접착/ 멸균,검사45호기,47665.0,43920.0,92.14,1,78546.0,60.68
2024-01-04,C관(2공장),[55] 접착/ 멸균,검사46호기,63360.0,59655.0,94.15,1,78546.0,80.67
2024-01-04,C관(2공장),[55] 접착/ 멸균,검사47호기,43410.0,36915.0,85.04,1,78546.0,55.27
2024-01-04,C관(2공장),[55] 접착/ 멸균,검사48호기,59745.0,56465.0,94.51,1,78546.0,76.06
2024-01-04,C관(2공장),[80] 누수/규격검사,누수/규격검사(2공장),782340.0,773351.0,98.85,1,720000.0,108.66
2024-01-04,S관(3공장),[10] 사출조립,A형 인라인3호기,67448.0,67448.0,100.0,1,43200.0,156.13
2024-01-04,S관(3공장),[10] 사출조립,A형 인라인5호기,64792.0,64792.0,100.0,1,43200.0,149.98
2024-01-04,S관(3공장),[10] 사출조립,B형 조립중합1호기,58480.0,26836.0,45.89,1,76800.0,76.15
2024-01-04,S관(3공장),[10] 사출조립,B형 조립중합2호기,19072.0,2384.0,12.5,1,0.0,0.0
2024-01-04,S관(3공장),[10] 사출조립,B형 조립중합3호기,52440.0,37377.0,71.28,1,76800.0,68.28
2024-01-04,S관(3공장),[10] 사출조립,B형 조립중합4호기,71696.0,59257.0,82.65,1,76800.0,93.35
2024-01-04,S관(3공장),[10] 사출조립,B형 조립중합5호기,38752.0,26645.0,68.76,1,76800.0,50.46
2024-01-04,S관(3공장),[10] 사출조립,B형 조립중합6호기,19768.0,17297.0,87.5,1,76800.0,25.74
2024-01-04,S관(3공장),[10] 사출조립,B형 조립중합7호기,9576.0,5985.0,62.5,1,76800.0,12.47
2024-01-04,S관(3공장),[20] 분리,A형 인라인3호기,67448.0,60000.0,88.96,1,43200.0,156.13
2024-01-04,S관(3공장),[20] 분리,A형 인라인5호기,22336.0,20000.0,89.54,1,43200.0,51.7
2024-01-04,S관(3공장),[20] 분리,B형 분리수화접착2호기,12660.0,10793.0,85.25,1,53170.0,23.81
2024-01-04,S관(3공장),[20] 분리,B형 분리수화접착6호기,2494.0,1714.0,68.72,1,53170.0,4.69
2024-01-04,S관(3공장),[20] 분리,B형 분리수화접착7호기,1229.0,1019.0,82.91,1,53170.0,2.31
2024-01-04,S관(3공장),[20] 분리,CAM분리1호기,24657.0,17774.0,72.09,1,39273.0,62.78
2024-01-04,S관(3공장),[20] 분리,CAM분리2호기,30897.0,24433.0,79.08,1,39273.0,78.67
2024-01-04,S관(3공장),[20] 분리,CAM분리3호기,27181.0,21027.0,77.36,1,39273.0,69.21
2024-01-04,S관(3공장),[20] 분리,CAM분리4호기,23502.0,19218.0,81.77,1,39273.0,59.84
2024-01-04,S관(3공장),[20] 분리,CAM분리5호기,26575.0,19806.0,74.53,1,0.0,0.0
2024-01-04,S관(3공장),[20] 분리,CAM분리6호기,13031.0,9530.0,73.13,1,0.0,0.0
2024-01-04,S관(3공장),[45] 하이드레이션/전면검사,B형 분리수화접착1호기,1359.0,1350.0,99.34,1,60000.0,2.26
2024-01-04,S관(3공장),[45] 하이드레이션/전면검사,B형 분리수화접착3호기,24944.0,24870.0,99.7,1,60000.0,41.57
2024-01-04,S관(3공장),[45] 하이드레이션/전면검사,B형 분리수화접착4호기,23478.0,23375.0,99.56,1,60000.0,39.13
2024-01-04,S관(3공장),[45] 하이드레이션/전면검사,B형 분리수화접착5호기,19252.0,19180.0,99.63,1,60000.0,32.09
2024-01-04,S관(3공장),[45] 하이드레이션/전면검사,B형 분리수화접착6호기,22472.0,22363.0,99.51,1,60000.0,37.45
2024-01-04,S관(3공장),[45] 하이드레이션/전면검사,B형 분리수화접착7호기,32831.0,32730.0,99.69,1,0.0,0.0
