CHECK SHEET NO,생산일자,공장,공정코드,신규분류요약,함수율,품목코드,품명,양품수량,불량수량,샘플수량,생산수량,샘플창고수량,샘플제외 양품수량,멸균번호,기계코드,상태,SIZE
C20260116-158,2026-01-18,C관(2공장),[20] 분리,1-Day_Color_Sph,55,Q5048-03.00DBO,PIA D_Dollish Brown_55% UV,"2,507",477,,"2,984",0,"2,507",,분리27호기,확인,14.2
C20260113-288,2026-01-13,C관(2공장),[20] 분리,1-Day_Color_Sph,55,Q5048-03.00DBO,PIA D_Dollish Brown_55% UV,"2,050",442,,"2,492",0,"2,050",,분리36호기,확인,14.2
C20260112-471,2026-01-13,C관(2공장),[20] 분리,1-Day_Color_Sph,55,Q5048-04.00DBO,PIA D_Dollish Brown_55% UV,"2,586",533,,"3,119",0,"2,586",,분리15호기,확인,14.2
C20260112-031,2026-01-12,C관(2공장),[20] 분리,1-Day_Color_Sph,55,Q5048-04.00DBO,PIA D_Dollish Brown_55% UV,"2,646",242,,"2,888",0,"2,646",,분리15호기,확인,14.2
C20260119-267,2026-01-20,C관(2공장),[20] 분리,1-Day_Color_Sph,55,Q5049-01.25DGR,PIA D_Dollish Gray_55% UV,"2,707",358,,"3,065",0,"2,707",,분리18호기,확인,14.2
C20260125-682,2026-01-27,C관(2공장),[20] 분리,1-Day_Color_Sph,55,Q5107-00.00SAS,PIA D_Sakura Smore_55% UV,"2,670",319,,"2,989",0,"2,670",,분리18호기,확인,14.2
C20260125-122,2026-01-26,C관(2공장),[20] 분리,1-Day_Color_Sph,55,Q5107-00.00SAS,PIA D_Sakura Smore_55% UV,"1,617",239,,"1,856",0,"1,617",,분리18호기,확인,14.2
C20260125-127,2026-01-26,C관(2공장),[20] 분리,1-Day_Color_Sph,55,Q5107-00.00SAS,PIA D_Sakura Smore_55% UV,"3,057",359,,"3,416",0,"3,057",,분리18호기,확인,14.2
C20260124-056,2026-01-25,C관(2공장),[20] 분리,1-Day_Color_Sph,55,Q5107-00.00SAS,PIA D_Sakura Smore_55% UV,"2,746",936,,"3,682",0,"2,746",,분리18호기,확인,14.2
C20260124-061,2026-01-25,C관(2공장),[20] 분리,1-Day_Color_Sph,55,Q5107-00.00SAS,PIA D_Sakura Smore_55% UV,"2,977",730,,"3,707",0,"2,977",,분리18호기,확인,14.2
s20260119-073,2026-01-20,S관(3공장),[20] 분리,1-Day_Sph,58,Q5170-01.75,Clalen oneday A,"1,912",149,0,"2,061",0,"1,912",,CAM분리3호기,확인,14.2
A20231210-210,2026-02-04,A관(1공장),[80] 누수/규격검사,FRP_Toric,55,P1230S-00.75-0.75170,T55_소사각,108,4,0,112,0,108,OG95,누수/규격검사(1공장),확인,14.2
A20231210-210,2026-02-03,A관(1공장),[55] 접착/ 멸균,FRP_Toric,55,P1230S-00.75-0.75170,T55_소사각,112,88,0,200,0,112,OG95,검사22호기,확인,14.2
C20260202-145,2026-02-03,C관(2공장),[45] 하이드레이션/전면검사,1-Day_Color_Sph,55,P3075A-00.75BRW,1-Day_iris_Suzy Brown,"1,655",0,0,"1,655",0,"1,655",,워터배스2-14호기,확인,14.2
C20260204-130,2026-02-05,C관(2공장),[45] 하이드레이션/전면검사,1-Day_Color_Sph,55,P3075A-00.75BRW,1-Day_iris_Suzy Brown,"2,075",3,0,"2,078",0,"2,075",,워터배스2-4호기,확인,14.2
C20260202-145,2026-02-03,C관(2공장),[80] 누수/규격검사,1-Day_Color_Sph,55,P3075A-00.75BRW,1-Day_iris_Suzy Brown,"1,610",0,0,"1,610",0,"1,610",OG95,누수/규격검사(2공장),확인,14.2
C20260202-145,2026-02-03,C관(2공장),[55] 접착/ 멸균,1-Day_Color_Sph,55,P3075A-00.75BRW,1-Day_iris_Suzy Brown,"1,610",40,5,"1,655",0,"1,610",OG95,검사35호기,확인,14.2
C20251228-075,2026-01-17,C관(2공장),[55] 접착/ 멸균,1-Day_Color_Toric,55,P1066A-04.00-0.75180CFJ3,PIA D Toric_CP-0.75 Coffee Jelly_55% UV,755,0,5,760,0,755,OG94,검사34호기,확인,14.2
C20251228-075,2026-01-17,C관(2공장),[80] 누수/규격검사,1-Day_Color_Toric,55,P1066A-04.00-0.75180CFJ3,PIA D Toric_CP-0.75 Coffee Jelly_55% UV,740,15,0,755,0,740,OG94,누수/규격검사(2공장),확인,14.2
C20251228-075,2026-01-16,C관(2공장),[45] 하이드레이션/전면검사,1-Day_Color_Toric,55,P1066A-04.00-0.75180CFJ3,PIA D Toric_CP-0.75 Coffee Jelly_55% UV,760,3,0,763,0,760,,워터배스2-14호기,확인,14.2
A20260116-036,2026-01-15,A관(1공장),[10] 사출조립,1-Day_Sph,55,R00028.60-05.25,1-Day_Metha,"2,149",0,10,"2,159",0,"2,149",55EF-HTU,조립3호기,확인,14.2
C20260108-511,2026-01-11,C관(2공장),[80] 누수/규격검사,1-Day_Color_Sph,55,P0034A-04.50JAZ,Coastal_JazzBlack(신형리드지),"3,055",0,0,"3,055",0,"3,055",OG93,누수/규격검사(2공장),확인,14.2
C20260108-511,2026-01-10,C관(2공장),[45] 하이드레이션/전면검사,1-Day_Color_Sph,55,P0034A-04.50JAZ,Coastal_JazzBlack(신형리드지),"3,095",3,0,"3,098",0,"3,095",,워터배스2-1호기,확인,14.2
C20260108-511,2026-01-10,C관(2공장),[55] 접착/ 멸균,1-Day_Color_Sph,55,P0034A-04.50JAZ,Coastal_JazzBlack(신형리드지),"3,055",35,5,"3,095",0,"3,055",OG93,검사47호기,확인,14.2
C20251228-007,2026-01-14,C관(2공장),[80] 누수/규격검사,1-Day_Color_Sph,55,p0010A-01.00SOB,1-Day_iris_SoulBrown,"3,330",0,0,"3,330",0,"3,330",OG94,누수/규격검사(2공장),확인,14.2
*,2026-02-03,,[27] 재작업,1-Day_Color_Sph,55,p0010A-01.00SOB,1-Day_iris_SoulBrown,35,0,0,35,0,35,,,확인,14.2
*,2026-02-03,,[27] 재작업,1-Day_Color_Sph,55,p0010A-01.00SOB,1-Day_iris_SoulBrown,25,0,0,25,0,25,,,확인,14.2
C20260203-275,2026-02-04,C관(2공장),[45] 하이드레이션/전면검사,1-Day_Color_Sph,55,p0010A-01.00SOB,1-Day_iris_SoulBrown,"3,740",3,0,"3,743",0,"3,740",,워터배스2-4호기,확인,14.2
C20260120-116,2026-01-21,C관(2공장),[45] 하이드레이션/전면검사,1-Day_Color_Sph,55,p0010A-01.00SOB,1-Day_iris_SoulBrown,"3,160",0,0,"3,160",0,"3,160",,워터배스2-8호기,확인,14.2
C20260120-116,2026-01-22,C관(2공장),[55] 접착/ 멸균,1-Day_Color_Sph,55,p0010A-01.00SOB,1-Day_iris_SoulBrown,"3,130",30,,"3,160",0,"3,130",OG94,검사40호기,확인,14.2
C20260120-116,2026-01-22,C관(2공장),[80] 누수/규격검사,1-Day_Color_Sph,55,p0010A-01.00SOB,1-Day_iris_SoulBrown,"3,130",0,0,"3,130",0,"3,130",OG94,누수/규격검사(2공장),확인,14.2
C20260125-658,2026-01-27,C관(2공장),[55] 접착/ 멸균,1-Day_Color_Sph,55,p0010A-01.00SOB,1-Day_iris_SoulBrown,"2,175",15,5,"2,195",0,"2,175",OG95,검사34호기,확인,14.2
C20260127-418,2026-02-01,C관(2공장),[80] 누수/규격검사,1-Day_Color_Sph,55,p0010A-01.00SOB,1-Day_iris_SoulBrown,"2,180",10,0,"2,190",0,"2,180",OG95,누수/규격검사(2공장),확인,14.2
*,2026-01-28,,[27] 재작업,1-Day_Color_Sph,55,p0010A-01.00SOB,1-Day_iris_SoulBrown,10,0,0,10,0,10,,,확인,14.2
*,2026-01-20,,[27] 재작업,1-Day_Color_Sph,55,p0010A-01.00SOB,1-Day_iris_SoulBrown,10,0,0,10,0,10,,,확인,14.2
C20260118-546,2026-01-18,C관(2공장),[10] 사출조립,1-Day_Color_Sph,55,R5020-01.75CHC,Hapa D_Glazed Kristin_Choco,"2,516",0,10,"2,526",0,"2,516",55GD-HCU,조립56호기,확인,14.2
C20260117-368,2026-01-17,C관(2공장),[10] 사출조립,1-Day_Color_Sph,55,R5020-01.75CHC,Hapa D_Glazed Kristin_Choco,"1,023","1,366",10,"2,399",0,"1,023",55GD-HCU,조립56호기,확인,14.2
C20260118-274,2026-01-18,C관(2공장),[10] 사출조립,1-Day_Color_Sph,55,R5020-01.75CHC,Hapa D_Glazed Kristin_Choco,966,551,10,"1,527",0,966,55GD-HCU,조립56호기,확인,14.2
C20260108-319,2026-01-08,C관(2공장),[10] 사출조립,1-Day_Color_Sph,55,R5048-08.00DBO,PIA D_Dollish Brown_55% UV,0,"1,500",10,"1,510",0,0,55GD-HCU,조립59호기,확인,14.2
C20260117-152,2026-01-16,C관(2공장),[10] 사출조립,1-Day_Color_Sph,55,R5049-02.00DGR,PIA D_Dollish Gray_55% UV,"3,326",1,10,"3,337",0,"3,326",55GD-HCU,조립49호기,확인,14.2
C20260127-511,2026-01-27,C관(2공장),[10] 사출조립,1-Day_Color_Sph,55,R5102-00.00SPM,JEWEL MOON D_Sapphire Moon_55%,613,0,10,623,0,613,55GD-HCU,조립51호기,확인,14.2
C20260109-007,2026-01-10,C관(2공장),[55] 접착/ 멸균,1-Day_Color_Sph,38,P2123A-03.00CLB,From D_(UV)Clear Beige_38%,"2,970",30,,"3,000",0,"2,970",OG93,검사40호기,확인,14.5
C20260109-393,2026-01-12,C관(2공장),[80] 누수/규격검사,1-Day_Color_Sph,55,P2134A-03.75CRB,Hapakristin D_CREME BROWN_Secretive Kristin,"2,075",5,0,"2,080",0,"2,075",OG94,누수/규격검사(2공장),확인,14.2
C20260109-393,2026-01-11,C관(2공장),[45] 하이드레이션/전면검사,1-Day_Color_Sph,55,P2134A-03.75CRB,Hapakristin D_CREME BROWN_Secretive Kristin,"2,125",4,0,"2,129",0,"2,125",,워터배스2-1호기,확인,14.2
C20260109-393,2026-01-12,C관(2공장),[55] 접착/ 멸균,1-Day_Color_Sph,55,P2134A-03.75CRB,Hapakristin D_CREME BROWN_Secretive Kristin,"2,080",40,5,"2,125",0,"2,080",OG94,검사35호기,확인,14.2
C20240605-075-C1,2026-01-12,,[27] 재작업,FRP_Color_Sph,38,P2182R-06.50HAZ2,No.1 M_Hazel(Coral brown)_(원),858,0,0,858,0,858,,,확인,14.5
A20260127-271,2026-01-31,C관(2공장),[80] 누수/규격검사,1-Day_Sph,58,P3015A-03.75,1-DAY58_Micure,"2,660",0,0,"2,660",0,"2,660",OG95,누수/규격검사(2공장),확인,14.2
A20260118-537,2026-01-29,C관(2공장),[45] 하이드레이션/전면검사,1-Day_Sph,58,P3015A-03.75,1-DAY58_Micure,"2,240",1,0,"2,241",0,"2,240",,워터배스2-12호기,확인,14.2
A20260127-271,2026-01-29,C관(2공장),[45] 하이드레이션/전면검사,1-Day_Sph,58,P3015A-03.75,1-DAY58_Micure,"2,745",5,0,"2,750",0,"2,745",,워터배스2-1호기,확인,14.2
A20260118-537,2026-01-30,C관(2공장),[80] 누수/규격검사,1-Day_Sph,58,P3015A-03.75,1-DAY58_Micure,"2,160",0,0,"2,160",0,"2,160",OG95,누수/규격검사(2공장),확인,14.2
A20260127-271,2026-01-30,C관(2공장),[55] 접착/ 멸균,1-Day_Sph,58,P3015A-03.75,1-DAY58_Micure,"2,660",80,5,"2,745",0,"2,660",OG95,검사46호기,확인,14.2
A20260118-537,2026-01-30,C관(2공장),[55] 접착/ 멸균,1-Day_Sph,58,P3015A-03.75,1-DAY58_Micure,"2,160",75,5,"2,240",0,"2,160",OG95,검사41호기,확인,14.2
A20260124-340,2026-01-28,S관(3공장),[45] 하이드레이션/전면검사,1-Day_Sph,58,P3016A-03.25,1-DAY(OPTIC CENTER),"2,752",6,0,"2,758",0,"2,752",,B형 분리수화접착4호기,확인,14.2
A20260124-340,2026-01-29,S관(3공장),[80] 누수/규격검사,1-Day_Sph,58,P3016A-03.25,1-DAY(OPTIC CENTER),"2,560",25,0,"2,585",0,"2,560",OG95,누수/규격검사(3공장),확인,14.2
A20260124-340,2026-01-29,S관(3공장),[55] 접착/ 멸균,1-Day_Sph,58,P3016A-03.25,1-DAY(OPTIC CENTER),"2,585",167,,"2,752",0,"2,585",OG95,A형 인라인4호기,확인,14.2
A20260125-174,2026-01-28,S관(3공장),[45] 하이드레이션/전면검사,1-Day_Sph,58,P3016A-03.50,1-DAY(OPTIC CENTER),"2,679",1,0,"2,680",0,"2,679",,B형 분리수화접착5호기,확인,14.2
A20260121-175,2026-01-26,S관(3공장),[80] 누수/규격검사,1-Day_Sph,58,P3016A-03.50,1-DAY(OPTIC CENTER),"2,620",40,0,"2,660",0,"2,620",OG94,누수/규격검사(3공장),확인,14.2
A20260121-175,2026-01-24,S관(3공장),[45] 하이드레이션/전면검사,1-Day_Sph,58,P3016A-03.50,1-DAY(OPTIC CENTER),"2,848",0,0,"2,848",0,"2,848",,B형 분리수화접착3호기,확인,14.2
A20260125-055,2026-01-29,S관(3공장),[80] 누수/규격검사,1-Day_Sph,58,P3016A-03.50,1-DAY(OPTIC CENTER),"2,560",5,0,"2,565",0,"2,560",OG95,누수/규격검사(3공장),확인,14.2
A20260123-191,2026-01-27,S관(3공장),[45] 하이드레이션/전면검사,1-Day_Sph,58,P3016A-03.50,1-DAY(OPTIC CENTER),"2,809",5,0,"2,814",0,"2,809",,A형 인라인2호기,확인,14.2
A20260121-487,2026-01-29,S관(3공장),[80] 누수/규격검사,1-Day_Sph,58,P3016A-03.50,1-DAY(OPTIC CENTER),"2,485",5,0,"2,490",0,"2,485",OG95,누수/규격검사(3공장),확인,14.2
A20260123-191,2026-01-29,S관(3공장),[80] 누수/규격검사,1-Day_Sph,58,P3016A-03.50,1-DAY(OPTIC CENTER),"2,745",10,0,"2,755",0,"2,745",OG95,누수/규격검사(3공장),확인,14.2
A20260125-174,2026-01-29,S관(3공장),[55] 접착/ 멸균,1-Day_Sph,58,P3016A-03.50,1-DAY(OPTIC CENTER),"2,590",89,,"2,679",0,"2,590",OG95,A형 인라인4호기,확인,14.2
A20260121-487,2026-01-27,S관(3공장),[45] 하이드레이션/전면검사,1-Day_Sph,58,P3016A-03.50,1-DAY(OPTIC CENTER),"2,515",20,0,"2,535",0,"2,515",,A형 인라인2호기,확인,14.2
A20260121-175,2026-01-26,S관(3공장),[55] 접착/ 멸균,1-Day_Sph,58,P3016A-03.50,1-DAY(OPTIC CENTER),"2,660",188,,"2,848",0,"2,660",OG94,A형 인라인4호기,확인,14.2
A20260125-055,2026-01-27,S관(3공장),[45] 하이드레이션/전면검사,1-Day_Sph,58,P3016A-03.50,1-DAY(OPTIC CENTER),"2,648",3,0,"2,651",0,"2,648",,B형 분리수화접착4호기,확인,14.2
A20260125-174,2026-01-30,S관(3공장),[80] 누수/규격검사,1-Day_Sph,58,P3016A-03.50,1-DAY(OPTIC CENTER),"2,590",0,0,"2,590",0,"2,590",OG95,누수/규격검사(3공장),확인,14.2
A20260123-191,2026-01-28,S관(3공장),[55] 접착/ 멸균,1-Day_Sph,58,P3016A-03.50,1-DAY(OPTIC CENTER),"2,755",54,,"2,809",0,"2,755",OG95,A형 인라인2호기,확인,14.2
A20260125-055,2026-01-29,S관(3공장),[55] 접착/ 멸균,1-Day_Sph,58,P3016A-03.50,1-DAY(OPTIC CENTER),"2,565",83,,"2,648",0,"2,565",OG95,A형 인라인2호기,확인,14.2
A20260121-487,2026-01-28,S관(3공장),[55] 접착/ 멸균,1-Day_Sph,58,P3016A-03.50,1-DAY(OPTIC CENTER),"2,490",25,,"2,515",0,"2,490",OG95,A형 인라인6호기,확인,14.2
C20260109-395,2026-01-12,C관(2공장),[20] 분리,1-Day_Color_Sph,55,Q2134-04.50CRB,Hapakristin D_CREME BROWN_Secretive Kristin,"1,632",-310,,"1,322",0,"1,632",,분리20호기,확인,14.2
C20250426-430,2026-01-16,C관(2공장),[20] 분리,1-Day_Color_Sph,55,Q2135-01.75DSB,Hapakristin D_DUSK BROWN_Secretive Kristin,"2,217",428,,"2,645",0,"2,217",,분리12호기,확인,14.2
C20250911-460,2026-01-16,C관(2공장),[20] 분리,1-Day_Color_Sph,55,Q2135-02.00DSB,Hapakristin D_DUSK BROWN_Secretive Kristin,"1,400",131,,"1,531",0,"1,400",,분리24호기,확인,14.2
C20260117-014,2026-01-17,C관(2공장),[20] 분리,1-Day_Color_Sph,55,Q5048-03.00DBO,PIA D_Dollish Brown_55% UV,"2,599",803,,"3,402",0,"2,599",,분리27호기,확인,14.2
C20260125-621,2026-01-26,C관(2공장),[20] 분리,1-Day_Color_Sph,55,Q5048-03.25DBO,PIA D_Dollish Brown_55% UV,"3,514",477,,"3,991",0,"3,514",,분리34호기,확인,14.2
C20260204-326,2026-02-04,C관(2공장),[10] 사출조립,1-Day_Color_Sph,55,R5280-00.00COJ,PIA D_Coffee Jelly_55% UV,"1,647",706,10,"2,363",0,"1,647",55GD-HCU,조립26호기,확인,14.2
C20260205-402,2026-02-05,C관(2공장),[10] 사출조립,1-Day_Color_Sph,55,R5280-00.00COJ,PIA D_Coffee Jelly_55% UV,721,807,10,"1,538",0,721,55GD-HCU,조립26호기,확인,14.2
C20260205-406,2026-02-05,C관(2공장),[10] 사출조립,1-Day_Color_Sph,55,R5280-00.00COJ,PIA D_Coffee Jelly_55% UV,"1,496",30,10,"1,536",0,"1,496",55GD-HCU,조립26호기,확인,14.2
C20260204-359,2026-02-04,C관(2공장),[10] 사출조립,1-Day_Color_Sph,55,R5289-04.25DAP,PIA D_Dark Peony_55% UV,"3,456",2,10,"3,468",0,"3,456",55GD-HCU,조립59호기,확인,14.2
C20260203-424,2026-02-03,C관(2공장),[10] 사출조립,1-Day_Color_Sph,55,R5289-06.00DAP,PIA D_Dark Peony_55% UV,"1,807","1,202",10,"3,019",0,"1,807",55GD-HCU,조립59호기,확인,14.2
C20260205-138,2026-02-04,C관(2공장),[10] 사출조립,1-Day_Color_Sph,55,R5289-06.50DAP,PIA D_Dark Peony_55% UV,"3,141",5,10,"3,156",0,"3,141",55GD-HCU,조립59호기,확인,14.2
A20250912-011-L2,2026-01-10,,[30] 외주,FRP_Color_Sph,43,U4530-02.00BRW2,Clalen Iris_BRW_3301,498,2,0,500,0,498,,,확인,14.2
A20250929-236-L1,2026-01-09,,[30] 외주,FRP_Color_Sph,43,U4530-03.25BRW2,Clalen Iris_BRW_3301,600,0,0,600,0,600,,,확인,14.2
A20260114-007,2026-01-16,,[H6] 완제품,RGP_Sph,,H00737.60-05.00059.6,REL Violet,1,0,0,1,0,1,,,확인,9.6
A20260109-011,2026-01-15,,[H6] 완제품,RGP_OK,,H00887.85-02.0010.8,OPTACON OK Blue TR,1,0,0,1,0,1,,,확인,10.8
C20250905-454,2026-01-24,C관(2공장),[45] 하이드레이션/전면검사,1-Day_Color_Sph,55,P0583A-02.25VEN,BELLA D_VENUS 55%,"1,360",0,0,"1,360",0,"1,360",,워터배스2-2호기,확인,14.2
C20250905-454,2026-01-26,C관(2공장),[55] 접착/ 멸균,1-Day_Color_Sph,55,P0583A-02.25VEN,BELLA D_VENUS 55%,"1,340",15,5,"1,360",0,"1,340",OG95,검사41호기,확인,14.2
C20250905-454,2026-01-26,C관(2공장),[80] 누수/규격검사,1-Day_Color_Sph,55,P0583A-02.25VEN,BELLA D_VENUS 55%,"1,335",5,0,"1,340",0,"1,335",OG95,누수/규격검사(2공장),확인,14.2
C20260129-149,2026-01-30,C관(2공장),[55] 접착/ 멸균,1-Day_Color_Sph,55,P0589A-07.00TWB,PIA D_Twinkle Brown_55%_14.5 UV,"1,280",20,,"1,300",0,"1,280",OG95,검사47호기,확인,14.5
C20260129-149,2026-01-30,C관(2공장),[80] 누수/규격검사,1-Day_Color_Sph,55,P0589A-07.00TWB,PIA D_Twinkle Brown_55%_14.5 UV,"1,270",10,0,"1,280",0,"1,270",OG95,누수/규격검사(2공장),확인,14.5
C20260129-149,2026-01-29,C관(2공장),[45] 하이드레이션/전면검사,1-Day_Color_Sph,55,P0589A-07.00TWB,PIA D_Twinkle Brown_55%_14.5 UV,"1,300",2,0,"1,302",0,"1,300",,워터배스2-10호기,확인,14.5
C20251216-511,2026-01-06,C관(2공장),[45] 하이드레이션/전면검사,1-Day_Color_Sph,55,P0594A-05.75MOM,PIA D_Moon Melt Brown_55%_14.5 UV,590,0,0,590,0,590,,워터배스2-3호기,확인,14.5
C20251216-511,2026-01-06,C관(2공장),[80] 누수/규격검사,1-Day_Color_Sph,55,P0594A-05.75MOM,PIA D_Moon Melt Brown_55%_14.5 UV,530,10,0,540,0,530,OG93,누수/규격검사(2공장),확인,14.5
C20251216-511,2026-01-06,C관(2공장),[55] 접착/ 멸균,1-Day_Color_Sph,55,P0594A-05.75MOM,PIA D_Moon Melt Brown_55%_14.5 UV,540,45,5,590,0,540,OG93,검사42호기,확인,14.5
C20260109-242,2026-01-12,C관(2공장),[80] 누수/규격검사,1-Day_Color_Sph,55,P0597A-02.00MRI,PIA D_Maria Ring_55%_14.5 UV,965,5,0,970,0,965,OG94,누수/규격검사(2공장),확인,14.5
C20260109-241,2026-01-13,C관(2공장),[80] 누수/규격검사,1-Day_Color_Sph,55,P0597A-02.00MRI,PIA D_Maria Ring_55%_14.5 UV,"1,890",10,0,"1,900",0,"1,890",OG94,누수/규격검사(2공장),확인,14.5
C20260109-242,2026-01-12,C관(2공장),[45] 하이드레이션/전면검사,1-Day_Color_Sph,55,P0597A-02.00MRI,PIA D_Maria Ring_55%_14.5 UV,995,1,0,996,0,995,,워터배스2-10호기,확인,14.5
C20260109-242,2026-01-12,C관(2공장),[55] 접착/ 멸균,1-Day_Color_Sph,55,P0597A-02.00MRI,PIA D_Maria Ring_55%_14.5 UV,970,20,5,995,0,970,OG94,검사46호기,확인,14.5
C20260109-241,2026-01-12,C관(2공장),[45] 하이드레이션/전면검사,1-Day_Color_Sph,55,P0597A-02.00MRI,PIA D_Maria Ring_55%_14.5 UV,"1,925",2,0,"1,927",0,"1,925",,워터배스2-11호기,확인,14.5
C20260116-353,2026-01-16,C관(2공장),[10] 사출조립,1-Day_Color_Sph,55,R0519-08.00OLT,PIA D_Oolong Tea_55% UV,"1,345",0,10,"1,355",0,"1,345",55GD-HCU,조립16호기,확인,14.2
C20260117-082,2026-01-16,C관(2공장),[10] 사출조립,1-Day_Color_Sph,55,R0519-08.00OLT,PIA D_Oolong Tea_55% UV,795,500,10,"1,305",0,795,55GD-HCU,조립16호기,확인,14.2
C20260113-515,2026-01-13,C관(2공장),[10] 사출조립,1-Day_Color_Sph,55,R5230-01.00BRB,PIA D_Brown Bunny_55% UV,"3,016",6,10,"3,032",0,"3,016",55GD-HCU,조립52호기,확인,14.2
C20260112-390,2026-01-12,C관(2공장),[10] 사출조립,1-Day_Color_Sph,55,R5230-01.00BRB,PIA D_Brown Bunny_55% UV,"2,293",801,10,"3,104",0,"2,293",55GD-HCU,조립52호기,확인,14.2
C20260131-365,2026-01-31,C관(2공장),[10] 사출조립,1-Day_Color_Sph,55,R5230-04.00BRB,PIA D_Brown Bunny_55% UV,"2,178","1,285",10,"3,473",0,"2,178",55GD-HCU,조립20호기,확인,14.2
C20260204-376,2026-02-04,C관(2공장),[10] 사출조립,1-Day_Color_Sph,55,R5247-07.50DYK,PIA D_Dorayaki_55% UV,0,"1,500",10,"1,510",0,0,55GD-HCU,조립49호기,확인,14.2
C20260129-435,2026-01-29,C관(2공장),[10] 사출조립,1-Day_Color_Sph,55,R5262-02.00GTB,Gemhour D_Greta Black_Keira,"3,869",10,10,"3,889",0,"3,869",55GD-HCU,조립54호기,확인,14.2
C20260129-078,2026-01-28,C관(2공장),[10] 사출조립,1-Day_Color_Sph,55,R5262-02.00GTB,Gemhour D_Greta Black_Keira,692,3,10,705,0,692,55GD-HCU,조립54호기,확인,14.2
C20260119-010,2026-01-18,C관(2공장),[10] 사출조립,1-Day_Color_Toric,55,R5277-06.00-0.75180TAA,ANW D Toric_T1-A OvE_CP-0.75_UV,"2,584",0,10,"2,594",0,"2,584",55GD-HCU,조립22호기,확인,14.2
C20260111-102,2026-01-10,C관(2공장),[10] 사출조립,1-Day_Color_Sph,55,R5279-02.25AFO,PIA D_Affogato_55% UV,"3,411",600,10,"4,021",0,"3,411",55GD-HCU,조립13호기,확인,14.2
C20260116-220,2026-01-16,C관(2공장),[10] 사출조립,1-Day_Color_Sph,55,R5279-05.00AFO,PIA D_Affogato_55% UV,"3,608",4,10,"3,622",0,"3,608",55GD-HCU,조립13호기,확인,14.2
C20260116-222,2026-01-16,C관(2공장),[10] 사출조립,1-Day_Color_Sph,55,R5279-06.00AFO,PIA D_Affogato_55% UV,"3,168",431,10,"3,609",0,"3,168",55GD-HCU,조립13호기,확인,14.2
C20260109-118,2026-01-08,C관(2공장),[10] 사출조립,1-Day_Color_Sph,55,R5279-01.75AFO,PIA D_Affogato_55% UV,"1,958",862,10,"2,830",0,"1,958",55GD-HCU,조립13호기,확인,14.2
C20260127-398,2026-01-27,C관(2공장),[10] 사출조립,1-Day_Color_Sph,55,R5289-01.75DAP,PIA D_Dark Peony_55% UV,"3,273",1,10,"3,284",0,"3,273",55GD-HCU,조립59호기,확인,14.2
C20260202-035,2026-02-01,C관(2공장),[10] 사출조립,1-Day_Color_Sph,55,R5289-02.00DAP,PIA D_Dark Peony_55% UV,"3,353",1,10,"3,364",0,"3,353",55GD-HCU,조립59호기,확인,14.2
C20260128-428,2026-01-28,C관(2공장),[10] 사출조립,1-Day_Color_Sph,55,R5289-02.50DAP,PIA D_Dark Peony_55% UV,"3,030",7,10,"3,047",0,"3,030",55GD-HCU,조립59호기,확인,14.2
A20250913-409-L6,2026-01-12,,[30] 외주,FRP_Color_Sph,43,U4515-01.75GRA3,Clalen Iris_GRA_2902,165,16,0,181,0,165,,,확인,14.2
A20260109-234-L2,2026-01-22,,[30] 외주,FRP_Color_Sph,43,U4515-03.00GRA3,Clalen Iris_GRA_2902,99,1,0,100,0,99,,,확인,14.2
A20240714-353-L11,2026-01-09,,[30] 외주,FRP_Color_Sph,43,U4530-10.00BRW2,Clalen Iris_BRW_3301,100,0,0,100,0,100,,,확인,14.2
A20260123-004,2026-01-27,,[H6] 완제품,RGP_OK,,H00847.94-02.7510.6,OPTACON OK Blue,1,0,0,1,0,1,,,확인,10.6
A20260109-010,2026-01-15,,[H6] 완제품,RGP_OK,,H00887.80-02.0010.8,OPTACON OK Blue TR,1,0,0,1,0,1,,,확인,10.8
C20260123-398,2026-01-25,C관(2공장),[45] 하이드레이션/전면검사,1-Day_Color_Sph,55,P0589A-03.00TWB,PIA D_Twinkle Brown_55%_14.5 UV,"1,075",1,0,"1,076",0,"1,075",,워터배스2-12호기,확인,14.5
C20260123-398,2026-01-28,C관(2공장),[80] 누수/규격검사,1-Day_Color_Sph,55,P0589A-03.00TWB,PIA D_Twinkle Brown_55%_14.5 UV,"1,030",0,0,"1,030",0,"1,030",OG95,누수/규격검사(2공장),확인,14.5
C20260123-398,2026-01-28,C관(2공장),[55] 접착/ 멸균,1-Day_Color_Sph,55,P0589A-03.00TWB,PIA D_Twinkle Brown_55%_14.5 UV,"1,030",40,5,"1,075",0,"1,030",OG95,검사36호기,확인,14.5
C20260201-224,2026-02-05,C관(2공장),[55] 접착/ 멸균,1-Day_Color_Sph,55,P0589A-03.00TWB,PIA D_Twinkle Brown_55%_14.5 UV,"1,972",843,,"2,815",0,"1,972",OG95,검사44호기,저장,14.5
C20260201-224,2026-02-02,C관(2공장),[45] 하이드레이션/전면검사,1-Day_Color_Sph,55,P0589A-03.00TWB,PIA D_Twinkle Brown_55%_14.5 UV,"2,840",4,0,"2,844",0,"2,840",,워터배스2-3호기,확인,14.5
